media,gcx,pinned_record,translation_rows,used_hangul,common_glyphs,common_glyph_count,new_glyphs,new_glyph_count,glyph_add_bytes,existing_local_slots,existing_dead_slots,newly_freed_slots,glyph_reclaim_bytes,donor_reclaim_bytes,string_reclaim_bytes,appended_glyph_count,appended_glyph_bytes,string_delta_bytes,string_increase_bytes,string_region_bytes,final_headroom,overflow_bytes,row_ids,confidence,layout_policy
codec,0,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1728,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,139968,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1729,no,1,래클퍼,래,1,클퍼,2,128,0,0,0,0,0,2,2,128,-2,0,141628,0,126,codec:1729:59,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1730,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141628,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1731,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141352,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1732,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141352,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1733,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141352,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1734,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141352,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1735,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141860,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1736,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141116,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1737,no,1,굴끝는대동로반수에있편,는대로수에있편,7,굴끝동반,4,256,0,0,0,0,0,12,4,256,-12,0,141268,0,244,codec:1737:2181,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1738,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140380,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1739,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141180,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1740,no,1,깐잠,,0,깐잠,2,128,0,0,0,0,0,14,2,128,-14,0,140708,0,114,codec:1740:1985,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1741,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140708,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1742,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140708,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1743,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140708,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1744,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1745,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1746,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1747,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1748,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1749,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140684,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1750,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,140256,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1751,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,141460,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1752,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1753,no,30,,,0,,0,0,0,0,0,0,0,1523,0,0,-1523,0,14864,1523,0,codec:1753:21|codec:1753:22|codec:1753:23|codec:1753:24|codec:1753:25|codec:1753:26|codec:1753:30|codec:1753:31|codec:1753:32|codec:1753:33|codec:1753:34|codec:1753:35|codec:1753:36|codec:1753:37|codec:1753:38|codec:1753:39|codec:1753:40|codec:1753:46|codec:1753:47|codec:1753:48|codec:1753:54|codec:1753:55|codec:1753:66|codec:1753:67|codec:1753:69|codec:1753:70|codec:1753:71|codec:1753:73|codec:1753:74|codec:1753:75,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1754,no,5,가갔거공기네는능니다대됐둘러렸로를리무발버분불사서아안알야어와으은을이잃장정제조좋죠찰폭하해,가거기네는니다대됐둘러로를리무버분사서아안알야어와으은을이정제조좋하해,35,갔공능렸발불잃장죠찰폭,11,704,0,0,0,0,0,135,11,704,-135,0,5764,0,569,codec:1754:50|codec:1754:29|codec:1754:21|codec:1754:23|codec:1754:30,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1755,no,1,그녀말맞아이자좀,그녀말아이자,6,맞좀,2,128,0,0,0,0,0,17,2,128,-17,0,2936,0,111,codec:1755:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1756,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,7132,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1757,no,54,가걱게그내낼는니다당동들뜻를마뭔세습아않알았요은이작정좋죽즉지키하해,가게그내는니다들뜻를마세습아않알았요은이정좋죽지키하해,27,걱낼당동뭔작즉,7,448,0,0,0,0,0,2518,7,448,-2518,14,5004,2070,0,codec:1757:19|codec:1757:20|codec:1757:21|codec:1757:22|codec:1757:23|codec:1757:24|codec:1757:25|codec:1757:26|codec:1757:27|codec:1757:28|codec:1757:29|codec:1757:30|codec:1757:31|codec:1757:34|codec:1757:35|codec:1757:36|codec:1757:37|codec:1757:38|codec:1757:39|codec:1757:40|codec:1757:41|codec:1757:42|codec:1757:43|codec:1757:44|codec:1757:45|codec:1757:46|codec:1757:47|codec:1757:48|codec:1757:49|codec:1757:50|codec:1757:51|codec:1757:52|codec:1757:53|codec:1757:54|codec:1757:55|codec:1757:56|codec:1757:57|codec:1757:58|codec:1757:59|codec:1757:60|codec:1757:61|codec:1757:62|codec:1757:63|codec:1757:64|codec:1757:65|codec:1757:66|codec:1757:67|codec:1757:68|codec:1757:69|codec:1757:70|codec:1757:72|codec:1757:33|codec:1757:15|codec:1757:32,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1758,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1759,no,2,,,0,,0,0,0,0,0,0,0,147,0,0,-147,0,3076,147,0,codec:1759:23|codec:1759:24,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1760,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1761,no,1,거그기나다릴서소야에장중하,거그기나다서소야에하,10,릴장중,3,192,0,0,0,0,0,26,3,192,-26,0,4492,0,166,codec:1761:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1762,no,2,그네는니다렇습어었죽,그네는니다렇습어었죽,10,,0,0,0,0,0,0,0,0,0,0,5,5,5136,0,5,codec:1762:53|codec:1762:25,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1763,no,10,가갈거곧그나래리빠빨수야어없올전져체,가거그나래리수야어없올,11,갈곧빠빨전져체,7,448,0,0,0,0,0,409,7,448,-409,0,4196,0,39,codec:1763:66|codec:1763:67|codec:1763:68|codec:1763:69|codec:1763:70|codec:1763:71|codec:1763:72|codec:1763:30|codec:1763:20|codec:1763:22,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1764,no,64,가것게고괜구그날났는능니다당던됐들뛰람력련를리만매면뭘발번벽별빼뻔사서소습시신아알야어었에연였영요은을음이인일있적절죽지진찮큰특한했활히,가것게고그날는니다됐들람를리만면번별사서소습시아알야어었에요은을음이인일있적절죽지특한히,44,괜구났능당던뛰력련매뭘발벽빼뻔신연였영진찮큰했활,24,1536,0,0,0,0,0,3556,24,1536,-3556,22,9240,2020,0,codec:1764:49|codec:1764:50|codec:1764:51|codec:1764:52|codec:1764:53|codec:1764:54|codec:1764:55|codec:1764:56|codec:1764:58|codec:1764:59|codec:1764:60|codec:1764:61|codec:1764:62|codec:1764:63|codec:1764:64|codec:1764:65|codec:1764:66|codec:1764:67|codec:1764:68|codec:1764:69|codec:1764:70|codec:1764:71|codec:1764:72|codec:1764:73|codec:1764:74|codec:1764:75|codec:1764:77|codec:1764:78|codec:1764:79|codec:1764:80|codec:1764:81|codec:1764:82|codec:1764:83|codec:1764:84|codec:1764:85|codec:1764:86|codec:1764:87|codec:1764:88|codec:1764:89|codec:1764:90|codec:1764:91|codec:1764:92|codec:1764:93|codec:1764:94|codec:1764:95|codec:1764:96|codec:1764:97|codec:1764:98|codec:1764:99|codec:1764:100|codec:1764:101|codec:1764:102|codec:1764:103|codec:1764:105|codec:1764:106|codec:1764:44|codec:1764:43|codec:1764:108|codec:1764:48|codec:1764:33|codec:1764:104|codec:1764:24|codec:1764:32|codec:1764:76,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1765,no,2,걱괜디락아어없연이정찮했,디아어없이정,6,걱괜락연찮했,6,384,0,0,0,0,0,26,6,384,-26,0,2960,0,358,codec:1765:35|codec:1765:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1766,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1767,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1768,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,5152,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1769,no,1,가그기래어여있,가그기래어여있,7,,0,0,0,0,0,0,0,2,0,0,-2,0,6224,2,0,codec:1769:25,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1770,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1771,no,2,개게다를머설아약에이전좋치타폭할,개게다를머설아에이좋할,11,약전치타폭,5,320,0,0,0,0,0,47,5,320,-47,0,3204,0,273,codec:1771:18|codec:1771:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1772,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1624,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1773,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1624,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1774,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1628,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1775,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1628,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1776,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1628,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1777,no,1,는다믿,는다믿,3,,0,0,0,0,0,0,0,9,0,0,-9,0,3852,9,0,codec:1777:29,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1778,no,1,게내떻세어요지,게내떻세어요지,7,,0,0,0,0,0,0,0,17,0,0,-17,0,2404,17,0,codec:1778:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1779,no,1,둘러서,둘러서,3,,0,0,0,0,0,0,0,0,0,0,1,1,2500,0,1,codec:1779:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1780,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1781,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1782,no,2,가겠나남내다뜻료아알야완을있직할해,가겠나내다뜻아알야을있할해,13,남료완직,4,256,0,0,0,0,0,9,4,256,-9,0,4000,0,247,codec:1782:25|codec:1782:26,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1783,no,1,어요잘했,어요잘,3,했,1,64,0,0,0,0,0,1,1,64,-1,0,3732,0,63,codec:1783:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1784,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,14864,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1785,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,5764,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1786,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2936,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1787,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,7132,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1788,no,1,기꼭다대산에이해했,기다대에이해,6,꼭산했,3,192,0,0,0,0,0,15,3,192,-15,0,7852,0,177,codec:1788:79,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1789,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,7852,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1790,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4492,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1791,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,5136,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1792,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4196,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1793,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,9240,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1794,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1795,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,5152,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1796,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,9444,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1797,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1798,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1799,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1800,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1801,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1802,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1803,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1804,no,1,간과달리번야엔이,간리번야엔이,6,과달,2,128,0,0,0,0,0,7,2,128,-7,0,2872,0,121,codec:1804:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1805,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1806,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1807,no,1,게근는때심에적접조할해,게근는때심에적조할해,10,접,1,64,0,0,0,0,0,13,1,64,-13,0,2560,0,51,codec:1807:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1808,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1809,no,1,들람사,들람사,3,,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,codec:1809:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1810,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1811,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2976,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1812,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1848,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1813,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1814,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1815,no,1,강니다매보시역우큽피하,니다보시우하,6,강매역큽피,5,320,0,0,0,0,0,12,5,320,-12,0,2632,0,308,codec:1815:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1816,no,2,그내들려만말요해,그내들려만말요해,8,,0,0,0,0,0,0,0,2,0,0,-2,1,2416,2,0,codec:1816:11|codec:1816:21,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1817,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1818,no,3,건격견공나너니들심아야위을저조한해험,건나니들심아야위을저조한해험,14,격견공너,4,256,0,0,0,0,0,25,4,256,-25,0,5004,0,231,codec:1818:13|codec:1818:12|codec:1818:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1819,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1820,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1821,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1822,no,1,근심엔전접조중해,근심엔조해,5,전접중,3,192,0,0,0,0,0,33,3,192,-33,0,2164,0,159,codec:1822:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1823,no,1,를봐잘,를봐잘,3,,0,0,0,0,0,0,0,12,0,0,-12,0,2416,12,0,codec:1823:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1824,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1825,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1826,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1532,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1827,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1828,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1524,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1829,no,1,,,0,,0,0,0,0,0,0,0,91,0,0,-91,0,1996,91,0,codec:1829:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1830,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1831,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1796,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1832,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1833,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1834,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1835,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1836,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1837,no,3,그럼말벌어죠쩌,그말어,3,럼벌죠쩌,4,256,0,0,0,0,0,5,4,256,-5,2,3312,0,251,codec:1837:18|codec:1837:15|codec:1837:13,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1838,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1839,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1840,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1841,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1842,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1843,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1728,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1844,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2524,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1845,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1846,no,1,구꾸량를식유을준지해히,를유을지해히,6,구꾸량식준,5,320,0,0,0,0,0,29,5,320,-29,0,2700,0,291,codec:1846:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1847,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1848,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1849,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1850,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1851,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1852,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1853,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1854,no,4,그나녕도래멋아안야잖지,그나도래아안야지,8,녕멋잖,3,192,0,0,0,0,0,19,3,192,-19,1,3156,0,173,codec:1854:12|codec:1854:13|codec:1854:10|codec:1854:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1855,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1856,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1857,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1858,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1692,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1859,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1676,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1860,no,1,고쉬어하,고어하,3,쉬,1,64,0,0,0,0,0,17,1,64,-17,0,2124,0,47,codec:1860:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1861,no,2,눈도료른못서에오쪽치해,도못서에해,5,눈료른오쪽치,6,384,0,0,0,0,0,19,6,384,-19,0,2560,0,365,codec:1861:10|codec:1861:13,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1862,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1863,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
